ts,awakened,chopping-wood,devotion,practices,sadhana,creation,youtube,quotes-and-poetry,music,latest-posts,gaming,science,books,movies,alanwatts,tao,woo-archived,woo,westworld,series,nondual,debate,in-nomine,games,art,no,experience,discord,cats,lfg,starwars,καλλιγραφία,energy,ego-lounge,tepashigherbeard,communication-skills,maniac,wellness,sublimation,ego-fight,dreams,media,sexuality,ego-pointing,thought,starwars-spoilers,war-room,startups-and-projects,myth-and-mysticism,geeks,stories,hearth,inner-vision,consent-container,cute,get-things-done,health-and-fitness,shadow,library,philosophy,human,typing-in-tongues,nonduality,media-random,preach,zoomies,indigenous-lore,notifications
2023-04-15,62.41111111111111,58.68888888888889,0.7361111111111112,0.8805555555555555,0.0,0.0,0.0,0.6111111111111112,2.5027777777777778,20.697222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.4944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2555555555555555,2.3194444444444446,0.0,0.0,0.0,63.66388888888889,0.0,0.44166666666666665,29.666666666666668,0.0,1.7916666666666667,0.0,0.0,0.41388888888888886,1.7305555555555556,5.2555555555555555,1.9944444444444445,0.5111111111111111,2.727777777777778,6.033333333333333,0.5777777777777777,0.005555555555555556,3.7916666666666665,0.7805555555555556,0.36944444444444446,0.19722222222222222,0.0
2023-04-16,62.53333333333333,57.06111111111111,0.7361111111111112,0.9111111111111111,0.0,0.0,0.0,0.6166666666666667,2.5027777777777778,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.252777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2583333333333333,2.3194444444444446,0.0,0.0,0.0,63.644444444444446,0.0,0.4444444444444444,29.683333333333334,0.0,1.7861111111111112,0.0,0.0,0.41388888888888886,1.7305555555555556,5.305555555555555,1.9944444444444445,0.5111111111111111,2.7333333333333334,6.055555555555555,0.5777777777777777,0.005555555555555556,3.7916666666666665,0.7805555555555556,0.36944444444444446,0.19722222222222222,0.0
2023-04-17,61.705555555555556,56.78333333333333,0.7361111111111112,0.9138888888888889,0.0,0.0,0.0,0.6166666666666667,2.5083333333333333,20.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.258333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2583333333333333,2.3194444444444446,0.0,0.0,0.0,64.61111111111111,0.0,0.4444444444444444,29.719444444444445,0.0,1.7861111111111112,0.0,0.0,0.41388888888888886,1.7305555555555556,5.316666666666666,1.9944444444444445,0.5111111111111111,2.7,5.938888888888889,0.5777777777777777,0.005555555555555556,3.602777777777778,0.7805555555555556,0.36944444444444446,0.19722222222222222,0.0
2023-04-18,61.56388888888889,56.763888888888886,0.7361111111111112,0.9138888888888889,0.0,0.0,0.0,0.6166666666666667,2.5166666666666666,20.738888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.261111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2416666666666667,2.3194444444444446,0.0,0.0,0.0,64.575,0.0,0.4444444444444444,29.741666666666667,0.0,1.7861111111111112,0.0,0.0,0.41388888888888886,1.7305555555555556,5.311111111111111,1.9944444444444445,0.5111111111111111,2.7,5.938888888888889,0.5833333333333334,0.005555555555555556,3.5805555555555557,0.7805555555555556,0.36944444444444446,0.19722222222222222,0.0
2023-04-19,61.37777777777778,56.69166666666667,0.7361111111111112,0.9,0.0,0.0,0.0,0.6166666666666667,2.5055555555555555,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.238888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.238888888888889,2.3194444444444446,0.0,0.0,0.0,64.53611111111111,0.0,0.44722222222222224,29.769444444444446,0.0,1.7861111111111112,0.0,0.0,0.4111111111111111,1.7305555555555556,5.2972222222222225,1.9944444444444445,0.5111111111111111,2.7,5.938888888888889,0.5833333333333334,0.005555555555555556,3.588888888888889,0.7777777777777778,0.36944444444444446,0.19722222222222222,0.0
2023-04-20,61.28055555555556,56.08888888888889,0.7305555555555555,0.8694444444444445,0.0,0.0,0.0,0.6138888888888889,2.5027777777777778,20.76388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.230555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2305555555555556,2.3194444444444446,0.0,0.0,0.0,64.55277777777778,0.0,0.44722222222222224,29.86111111111111,0.0,1.7861111111111112,0.0,0.0,0.4111111111111111,1.7305555555555556,5.338888888888889,1.9944444444444445,0.49722222222222223,2.7055555555555557,5.925,0.5833333333333334,0.005555555555555556,3.5861111111111112,0.7777777777777778,0.3277777777777778,0.19722222222222222,0.0
2023-04-21,62.13055555555555,56.03055555555556,0.7305555555555555,0.8694444444444445,0.0,0.0,0.0,0.6166666666666667,2.4944444444444445,20.769444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.219444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2305555555555556,2.313888888888889,0.0,0.0,0.0,64.73055555555555,0.0,0.44722222222222224,29.897222222222222,0.0,1.775,0.0,0.0,0.39444444444444443,1.7277777777777779,5.383333333333334,1.9944444444444445,0.49722222222222223,2.725,5.941666666666666,0.5833333333333334,0.005555555555555556,3.577777777777778,0.7777777777777778,0.32222222222222224,0.19722222222222222,0.0
2023-04-22,62.15555555555556,55.99444444444445,0.7305555555555555,0.8694444444444445,0.0,0.0,0.0,0.6,2.4916666666666667,20.772222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.2277777777777779,2.313888888888889,0.0,0.0,0.0,64.76666666666667,0.0,0.44722222222222224,29.991666666666667,0.0,1.7555555555555555,0.0,0.0,0.3972222222222222,1.7277777777777779,5.394444444444445,1.9666666666666666,0.49722222222222223,2.7305555555555556,5.933333333333334,0.5805555555555556,0.005555555555555556,3.577777777777778,0.7777777777777778,0.31666666666666665,0.19722222222222222,0.0
2023-04-23,62.16388888888889,55.83611111111111,0.7277777777777777,0.8777777777777778,0.0,0.0,0.0,0.5972222222222222,2.4944444444444445,20.783333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,1.2277777777777779,2.316666666666667,0.0,0.0,0.0,64.68888888888888,0.0,0.45,29.977777777777778,0.0,1.75,0.0,0.0,0.3972222222222222,1.7166666666666666,5.397222222222222,1.9638888888888888,0.49722222222222223,2.7333333333333334,5.938888888888889,0.5833333333333334,0.005555555555555556,3.575,0.7805555555555556,0.3138888888888889,0.19722222222222222,0.0
2023-04-24,62.16388888888889,52.94722222222222,0.7277777777777777,0.8777777777777778,0.0,0.0,0.0,0.6055555555555555,2.5194444444444444,20.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.227777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,1.2277777777777779,2.316666666666667,0.0,0.0,0.0,64.88888888888889,0.0,0.45,30.108333333333334,0.0,1.7416666666666667,0.0,0.0,0.39444444444444443,1.6972222222222222,5.397222222222222,1.9638888888888888,0.49722222222222223,2.7333333333333334,5.958333333333333,0.5833333333333334,0.005555555555555556,3.575,0.775,0.3138888888888889,0.19722222222222222,0.0
2023-04-25,62.38333333333333,52.43055555555556,0.7277777777777777,0.8777777777777778,0.0,0.0,0.0,0.6055555555555555,2.522222222222222,20.825,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,1.225,2.316666666666667,0.0,0.0,0.0,64.85,0.0,0.4583333333333333,30.233333333333334,0.0,1.7416666666666667,0.0,0.0,0.39444444444444443,1.6916666666666667,5.397222222222222,1.9638888888888888,0.49722222222222223,2.736111111111111,5.963888888888889,0.5861111111111111,0.005555555555555556,3.575,0.775,0.25833333333333336,0.19722222222222222,0.0
2023-04-26,62.43333333333333,52.166666666666664,0.7277777777777777,0.8777777777777778,0.0,0.0,0.0,0.5972222222222222,2.5444444444444443,20.82777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.272222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,1.2166666666666666,2.075,0.0,0.0,0.0,64.8,0.0,0.46111111111111114,30.3,0.0,1.6861111111111111,0.0,0.0,0.4083333333333333,1.6916666666666667,5.394444444444445,1.9638888888888888,0.49722222222222223,2.727777777777778,5.983333333333333,0.5888888888888889,0.005555555555555556,3.5805555555555557,0.7777777777777778,0.25555555555555554,0.19722222222222222,0.0
2023-04-27,61.455555555555556,52.138888888888886,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.5972222222222222,2.5416666666666665,20.84722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.258333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583333333333333,1.2194444444444446,2.058333333333333,0.0,0.0,0.0,64.64722222222223,0.0,0.46111111111111114,30.288888888888888,0.0,1.6861111111111111,0.0,0.0,0.4083333333333333,1.6916666666666667,5.361111111111111,1.9666666666666666,0.49722222222222223,2.727777777777778,5.980555555555555,0.5888888888888889,0.005555555555555556,3.5555555555555554,0.7777777777777778,0.25555555555555554,0.19722222222222222,0.0
2023-04-28,61.605555555555554,52.080555555555556,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.6027777777777777,2.5444444444444443,20.819444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.252777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638888888888889,1.2166666666666666,2.058333333333333,0.0,0.0,0.0,65.59444444444445,0.0,0.4583333333333333,30.319444444444443,0.0,1.6888888888888889,0.0,0.0,0.3888888888888889,1.6888888888888889,5.377777777777778,1.975,0.49722222222222223,2.727777777777778,5.986111111111111,0.5888888888888889,0.005555555555555556,3.558333333333333,0.7777777777777778,0.25,0.19722222222222222,0.0
2023-04-29,61.605555555555554,52.044444444444444,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.6055555555555555,2.5444444444444443,20.816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.258333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638888888888889,1.2166666666666666,2.058333333333333,0.0,0.0,0.0,65.88888888888889,0.0,0.4583333333333333,30.330555555555556,0.0,1.6916666666666667,0.0,0.0,0.3888888888888889,1.6888888888888889,5.377777777777778,1.975,0.49722222222222223,2.727777777777778,6.069444444444445,0.5888888888888889,0.005555555555555556,3.558333333333333,0.7777777777777778,0.24722222222222223,0.19722222222222222,0.0
2023-04-30,61.68333333333333,51.90833333333333,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.6055555555555555,2.5305555555555554,20.82777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.263888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2166666666666666,2.058333333333333,0.0,0.0,0.0,66.08888888888889,0.0,0.45555555555555555,30.33888888888889,0.0,1.6805555555555556,0.0,0.0,0.3888888888888889,1.6277777777777778,5.322222222222222,1.9416666666666667,0.49722222222222223,2.727777777777778,6.1722222222222225,0.5888888888888889,0.005555555555555556,3.5444444444444443,0.7777777777777778,0.19722222222222222,0.19722222222222222,0.0
2023-05-01,61.69166666666667,51.672222222222224,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.6055555555555555,2.5305555555555554,20.863888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2166666666666666,2.033333333333333,0.0,0.0,0.0,66.30555555555556,0.0,0.45555555555555555,30.344444444444445,0.0,1.6777777777777778,0.0,0.0,0.3888888888888889,1.6222222222222222,5.333333333333333,1.9416666666666667,0.49444444444444446,2.727777777777778,6.144444444444445,0.5833333333333334,0.005555555555555556,3.5444444444444443,0.7777777777777778,0.16666666666666666,0.19722222222222222,0.0
2023-05-02,61.69722222222222,51.666666666666664,0.7277777777777777,0.8722222222222222,0.0,0.0,0.0,0.6055555555555555,2.5277777777777777,20.863888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2138888888888888,2.025,0.0,0.0,0.0,66.17222222222222,0.0,0.46111111111111114,30.375,0.0,1.6777777777777778,0.0,0.0,0.3888888888888889,1.6,5.355555555555555,1.9166666666666667,0.49444444444444446,2.727777777777778,6.1305555555555555,0.5888888888888889,0.005555555555555556,3.5444444444444443,0.7777777777777778,0.16111111111111112,0.19722222222222222,0.0
2023-05-03,61.43055555555556,51.483333333333334,0.7305555555555555,0.8722222222222222,0.0,0.0,0.0,0.6055555555555555,2.536111111111111,20.84722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.344444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.211111111111111,1.9222222222222223,0.0,0.0,0.0,66.63333333333334,0.0,0.46111111111111114,29.9,0.0,1.6722222222222223,0.0,0.0,0.3888888888888889,1.5805555555555555,5.372222222222222,1.9166666666666667,0.49444444444444446,2.727777777777778,6.133333333333334,0.5888888888888889,0.005555555555555556,3.5194444444444444,0.775,0.15555555555555556,0.19722222222222222,0.0
2023-05-04,61.43333333333333,51.49166666666667,0.7305555555555555,0.8722222222222222,0.0,0.0,0.0,0.6027777777777777,2.533333333333333,20.83888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.347222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2222222222222223,1.8472222222222223,0.0,0.0,0.0,67.45,0.0,0.46111111111111114,30.113888888888887,0.0,1.6444444444444444,0.0,0.0,0.3888888888888889,1.5777777777777777,5.433333333333334,1.9166666666666667,0.49444444444444446,2.727777777777778,6.136111111111111,0.5888888888888889,0.005555555555555556,3.327777777777778,0.775,0.09444444444444444,0.19722222222222222,0.0
2023-05-05,61.43333333333333,51.49444444444445,0.7305555555555555,0.8722222222222222,0.0,0.0,0.0,0.6027777777777777,2.5305555555555554,20.81388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.347222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2222222222222223,1.8472222222222223,0.0,0.0,0.0,67.52777777777777,0.0,0.4638888888888889,30.116666666666667,0.0,1.625,0.0,0.0,0.3888888888888889,1.5777777777777777,5.427777777777778,1.9166666666666667,0.49444444444444446,2.727777777777778,6.213888888888889,0.5944444444444444,0.005555555555555556,3.325,0.775,0.09444444444444444,0.19722222222222222,0.0
2023-05-06,61.43055555555556,51.458333333333336,0.7277777777777777,0.8722222222222222,0.0,0.0,0.0,0.6055555555555555,2.5277777777777777,20.79722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2277777777777779,1.8472222222222223,0.0,0.0,0.0,67.34722222222223,0.0,0.4638888888888889,30.155555555555555,0.0,1.625,0.0,0.0,0.3888888888888889,1.5583333333333333,5.427777777777778,1.913888888888889,0.49444444444444446,2.7222222222222223,6.236111111111111,0.5944444444444444,0.005555555555555556,3.325,0.7722222222222223,0.09444444444444444,0.19722222222222222,0.0
2023-05-07,61.43333333333333,51.172222222222224,0.7277777777777777,0.8722222222222222,0.0,0.0,0.0,0.6055555555555555,2.525,20.780555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.3277777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2527777777777778,1.8472222222222223,0.0,0.0,0.0,67.425,0.0,0.4638888888888889,30.15,0.0,1.625,0.0,0.0,0.38333333333333336,1.5555555555555556,5.425,1.913888888888889,0.49444444444444446,2.7222222222222223,6.2972222222222225,0.5944444444444444,0.005555555555555556,3.3222222222222224,0.7722222222222223,0.08333333333333333,0.19722222222222222,0.0
2023-05-08,61.202777777777776,51.08888888888889,0.7277777777777777,0.8722222222222222,0.0,0.0,0.0,0.5638888888888889,2.5416666666666665,20.78611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2416666666666667,1.8472222222222223,0.0,0.0,0.0,67.60555555555555,0.0,0.46111111111111114,30.18888888888889,0.0,1.625,0.0,0.0,0.38055555555555554,1.5416666666666667,5.411111111111111,1.9055555555555554,0.48055555555555557,2.7222222222222223,6.294444444444444,0.5944444444444444,0.005555555555555556,3.3222222222222224,0.7722222222222223,0.075,0.19722222222222222,0.0
2023-05-09,61.236111111111114,51.03611111111111,0.7277777777777777,0.875,0.0,0.0,0.0,0.5611111111111111,2.5527777777777776,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2527777777777778,1.8472222222222223,0.0,0.0,0.0,67.09166666666667,0.0,0.4583333333333333,30.180555555555557,0.0,1.625,0.0,0.0,0.38333333333333336,1.5277777777777777,5.447222222222222,1.9055555555555554,0.48055555555555557,2.7222222222222223,6.294444444444444,0.5944444444444444,0.005555555555555556,3.311111111111111,0.7694444444444445,0.04722222222222222,0.19722222222222222,0.0
2023-05-10,59.87222222222222,50.96666666666667,0.7222222222222222,0.875,0.0,0.0,0.0,0.5611111111111111,2.5388888888888888,20.808333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.319444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2527777777777778,1.8472222222222223,0.0,0.0,0.0,66.56388888888888,0.0,0.4583333333333333,30.147222222222222,0.0,1.625,0.0,0.0,0.38333333333333336,1.525,5.447222222222222,1.9055555555555554,0.48055555555555557,2.7194444444444446,6.319444444444445,0.5916666666666667,0.005555555555555556,3.2944444444444443,0.7694444444444445,0.04722222222222222,0.19722222222222222,0.0
2023-05-11,59.88055555555555,50.90277777777778,0.7222222222222222,0.875,0.0,0.0,0.0,0.5611111111111111,2.533333333333333,20.79722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.319444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2527777777777778,1.8472222222222223,0.0,0.0,0.0,65.78055555555555,0.0,0.45555555555555555,30.108333333333334,0.0,1.625,0.0,0.0,0.38333333333333336,1.5194444444444444,5.436111111111111,1.9055555555555554,0.4722222222222222,2.7194444444444446,6.319444444444445,0.5916666666666667,0.005555555555555556,3.2916666666666665,0.7694444444444445,0.04722222222222222,0.19722222222222222,0.0
2023-05-12,59.75555555555555,50.84166666666667,0.7277777777777777,0.8805555555555555,0.0,0.0,0.0,0.5583333333333333,2.5388888888888888,20.808333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2444444444444445,1.8472222222222223,0.0,0.0,0.0,65.85833333333333,0.0,0.45555555555555555,30.125,0.0,1.6277777777777778,0.0,0.0,0.38333333333333336,1.5194444444444444,5.436111111111111,1.9055555555555554,0.4722222222222222,2.7194444444444446,6.333333333333333,0.5916666666666667,0.005555555555555556,3.283333333333333,0.7694444444444445,0.04722222222222222,0.19722222222222222,0.0
2023-05-13,59.63055555555555,50.794444444444444,0.7111111111111111,0.8805555555555555,0.0,0.0,0.0,0.5527777777777778,2.5305555555555554,20.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.313888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2444444444444445,1.8472222222222223,0.0,0.0,0.0,66.29722222222222,0.0,0.45555555555555555,30.108333333333334,0.0,1.6277777777777778,0.0,0.0,0.38333333333333336,1.5138888888888888,5.436111111111111,1.9,0.4722222222222222,2.7194444444444446,6.35,0.5916666666666667,0.005555555555555556,3.263888888888889,0.7694444444444445,0.04722222222222222,0.19722222222222222,0.0
2023-05-14,59.58888888888889,50.772222222222226,0.7111111111111111,0.8805555555555555,0.0,0.0,0.0,0.5527777777777778,2.525,20.802777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.2972222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444444,1.2444444444444445,1.8472222222222223,0.0,0.0,0.0,65.78055555555555,0.0,0.45555555555555555,30.105555555555554,0.0,1.6222222222222222,0.0,0.0,0.38333333333333336,1.5305555555555554,5.377777777777778,1.9,0.4722222222222222,2.7194444444444446,6.355555555555555,0.5861111111111111,0.005555555555555556,3.275,0.5722222222222222,0.03888888888888889,0.19722222222222222,0.0
2023-05-15,59.55833333333333,50.275,0.7111111111111111,0.8805555555555555,0.0,0.0,0.0,0.5361111111111111,2.513888888888889,20.82777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.294444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,1.2472222222222222,1.8472222222222223,0.0,0.0,0.0,65.16944444444445,0.0,0.45555555555555555,30.136111111111113,0.0,1.6333333333333333,0.0,0.0,0.38333333333333336,1.5277777777777777,5.336111111111111,1.9,0.46944444444444444,2.7194444444444446,6.355555555555555,0.5833333333333334,0.005555555555555556,3.2694444444444444,0.5722222222222222,0.03333333333333333,0.19722222222222222,0.0
2023-05-16,58.31111111111111,50.25,0.7083333333333334,0.8888888888888888,0.0,0.0,0.0,0.5388888888888889,2.5166666666666666,20.836111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.294444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,1.25,1.8472222222222223,0.0,0.0,0.0,65.3,0.0,0.45555555555555555,30.15,0.0,1.6083333333333334,0.0,0.0,0.38333333333333336,1.525,5.361111111111111,1.9,0.4666666666666667,2.7194444444444446,6.355555555555555,0.5833333333333334,0.005555555555555556,3.2583333333333333,0.525,0.03333333333333333,0.24166666666666667,0.0
2023-05-17,58.047222222222224,50.394444444444446,0.7083333333333334,0.8888888888888888,0.0,0.0,0.0,0.5388888888888889,2.513888888888889,20.84722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,7.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,1.325,1.8472222222222223,0.0,0.0,0.0,64.68055555555556,0.0,0.4305555555555556,30.116666666666667,0.0,1.575,0.0,0.0,0.38333333333333336,1.525,5.361111111111111,1.9,0.4666666666666667,2.725,6.358333333333333,0.5833333333333334,0.005555555555555556,3.2583333333333333,0.525,0.03333333333333333,0.30833333333333335,0.0
